,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
246,8063985.0,New building,Красногвардейская,11.0,Moscow region,3.0,76.08,41.1,12.3,2.0,20,Cosmetic
247,4700000.0,Secondary, Рязанский проспект,12.0,Moscow,0.0,15.6,10.0,7.9,1.0,3,European-style renovation
248,10329340.0,New building,Красногвардейская,5.0,Moscow region,3.0,82.9,44.0,13.5,13.0,20,Cosmetic
249,17000000.0,Secondary,Коммунарка,15.0,Moscow,3.0,87.5,50.1,15.0,1.0,12,European-style renovation
250,11200000.0,Secondary,Марьино,13.0,Moscow,1.0,41.6,20.8,9.0,6.0,14,Cosmetic
251,145000000.0,Secondary, Раменки,12.0,Moscow,5.0,196.0,116.0,25.0,11.0,21,Designer
252,21000000.0,Secondary,Кузьминки,18.0,Moscow,3.0,72.9,44.2,10.2,5.0,23,European-style renovation
253,18000000.0,Secondary,Пятницкое шоссе,12.0,Moscow,3.0,74.8,39.3,11.0,12.0,16,European-style renovation
254,30150000.0,Secondary,ЗИЛ,18.0,Moscow,2.0,69.3,37.2,12.4,8.0,16,European-style renovation
255,16200000.0,Secondary,Юго-Западная,17.0,Moscow,1.0,45.0,19.0,11.0,14.0,25,Cosmetic
256,3272437.0,New building,Красногвардейская,14.0,Moscow region,0.0,27.85,16.2,8.9,10.0,20,Cosmetic
257,6957990.0,New building,Битца,13.0,Moscow region,2.0,56.34,30.6,11.3,11.0,9,Cosmetic
258,10669920.0,Secondary, Опалиха,7.0,Moscow region,1.0,42.3,23.5,10.1,5.0,6,Cosmetic
259,9750000.0,New building,Домодедовская,11.0,Moscow region,2.0,62.4,33.7,20.0,15.0,15,Cosmetic
260,250000000.0,Secondary,Славянский бульвар,20.0,Moscow,5.0,400.0,300.0,39.7,31.0,31,Designer
261,22000000.0,Secondary,Прокшино,13.0,Moscow,4.0,85.8,53.6,9.2,14.0,18,Without renovation
262,7434497.0,New building,Красногвардейская,11.0,Moscow region,3.0,61.0,35.4,5.8,7.0,20,Cosmetic
263,17000000.0,Secondary,Домодедовская,18.0,Moscow,2.0,55.0,21.0,20.0,4.0,25,European-style renovation
264,22000000.0,Secondary,Народное Ополчение,12.0,Moscow,1.0,38.0,13.9,12.1,8.0,5,Without renovation
265,10276400.0,New building,Депо,19.0,Moscow,2.0,55.85,30.4,11.3,7.0,11,Cosmetic
266,18604898.0,New building,Марьино,4.0,Moscow,3.0,75.3,40.2,12.9,29.0,15,European-style renovation
267,11500000.0,Secondary,Народное Ополчение,26.0,Moscow,1.0,38.7,22.3,8.4,1.0,12,European-style renovation
268,180000000.0,Secondary, Белорусская,5.0,Moscow,0.0,336.8,172.4,34.5,5.0,6,Without renovation
269,16500000.0,Secondary,Новые Черемушки,14.0,Moscow,1.0,41.0,18.0,9.0,6.0,9,Cosmetic
270,42000000.0,Secondary,Багратионовская,12.0,Moscow,3.0,72.0,38.5,12.0,20.0,28,Without renovation
271,43000000.0,Secondary, Хорошёво,7.0,Moscow,4.0,122.0,80.0,12.0,15.0,24,European-style renovation
272,25000000.0,Secondary, Строгино,8.0,Moscow,1.0,60.2,21.0,17.0,11.0,29,European-style renovation
273,5900291.0,Secondary,Преображенская площадь,12.0,Moscow,0.0,15.7,10.1,7.9,2.0,4,European-style renovation
274,7800000.0,Secondary, Павшино,4.0,Moscow region,1.0,39.4,10.0,9.9,12.0,12,Cosmetic
275,14000000.0,Secondary,Марьина Роща,5.0,Moscow,1.0,32.0,22.5,9.5,3.0,16,Cosmetic
276,57400000.0,Secondary,Менделеевская,2.0,Moscow,4.0,117.3,73.8,12.1,6.0,7,Designer
277,7238960.0,New building,Битца,13.0,Moscow region,2.0,58.25,31.6,11.5,9.0,9,Cosmetic
278,13900000.0,Secondary,Аннино,6.0,Moscow,2.0,53.4,32.4,9.5,16.0,16,European-style renovation
279,19035416.0,New building,Перерва,4.0,Moscow,3.0,92.72,54.8,14.4,19.0,23,European-style renovation
280,5835430.0,New building,Красногвардейская,5.0,Moscow region,1.0,42.9,23.8,10.2,9.0,20,Cosmetic
281,6571128.0,New building,Красногвардейская,16.0,Moscow region,2.0,72.8,25.0,16.3,4.0,20,Cosmetic
282,9649570.0,New building,Зябликово,9.0,Moscow region,3.0,83.8,44.5,13.6,13.0,14,Cosmetic
283,6834008.0,New building,Красногвардейская,5.0,Moscow region,2.0,52.4,28.6,11.0,7.0,20,Cosmetic
284,10900000.0,Secondary,Пятницкое шоссе,9.0,Moscow,1.0,38.5,18.9,8.6,4.0,17,European-style renovation
285,134681000.0,Secondary, Арбатская,6.0,Moscow,0.0,138.2,30.0,18.1,4.0,7,Without renovation
286,7365299.0,New building,Красногвардейская,12.0,Moscow region,2.0,55.49,29.8,12.1,8.0,20,Cosmetic
287,6752700.0,New building,Депо,19.0,Moscow,1.0,36.9,14.0,11.2,4.0,11,Cosmetic
288,35987000.0,Secondary, Хорошёво,30.0,Moscow,3.0,79.6,12.8,13.2,8.0,25,European-style renovation
289,14000000.0,Secondary,Щелковская,16.0,Moscow,3.0,65.3,43.0,7.2,2.0,9,Without renovation
290,10912490.0,New building,Депо,19.0,Moscow,2.0,60.29,32.6,11.6,13.0,11,Cosmetic
291,52000000.0,Secondary, Раменки,10.0,Moscow,4.0,107.7,85.0,15.0,15.0,52,Without renovation
292,105000000.0,Secondary, Серпуховская,11.0,Moscow,5.0,229.0,117.9,25.6,5.0,23,Without renovation
293,35000000.0,Secondary, Выставочная,12.0,Moscow,0.0,40.0,20.0,10.0,59.0,68,Without renovation
294,20900000.0,Secondary,Технопарк,9.0,Moscow,3.0,74.7,37.9,16.2,8.0,15,Without renovation
295,11226460.0,New building,Братиславская,13.0,Moscow,2.0,63.07,34.0,11.9,11.0,16,Cosmetic
296,240000000.0,Secondary,Полянка,1.0,Moscow,4.0,232.0,180.0,30.0,5.0,11,Designer
297,22160231.0,Secondary,Панфиловская,5.0,Moscow,2.0,61.3,32.4,5.1,5.0,11,European-style renovation
298,12617510.0,New building,Депо,19.0,Moscow,2.0,69.71,37.4,12.4,11.0,11,Cosmetic
299,5685725.0,New building,Жулебино,14.0,Moscow region,2.0,37.02,25.0,3.3,15.0,14,Cosmetic
300,6786000.0,New building,Красногвардейская,5.0,Moscow region,1.0,46.8,25.8,10.5,11.0,20,Cosmetic
301,11827200.0,New building,Депо,19.0,Moscow,2.0,67.2,36.1,10.5,7.0,11,Cosmetic
302,52452400.0,Secondary, Киевская,16.0,Moscow,1.0,52.4,28.6,11.0,11.0,18,Without renovation
303,22200000.0,Secondary,Новаторская,10.0,Moscow,2.0,57.0,32.9,10.1,16.0,22,European-style renovation
304,8696502.0,New building,Красногвардейская,11.0,Moscow region,4.0,86.63,50.6,5.9,15.0,20,Cosmetic
305,4100000.0,New building,Домодедовская,13.0,Moscow region,1.0,31.55,9.5,18.3,12.0,15,Cosmetic
306,8200000.0,Secondary,Прокшино,13.0,Moscow,0.0,21.2,12.9,8.4,11.0,17,Cosmetic
307,41590000.0,Secondary,Технопарк,11.0,Moscow,4.0,104.8,55.1,15.3,14.0,15,Without renovation
308,11200000.0,New building,Царицыно,4.0,Moscow,2.0,64.94,33.9,11.4,8.0,13,Cosmetic
309,4219100.0,New building,Котельники,10.0,Moscow region,0.0,27.22,17.0,5.0,14.0,17,Cosmetic
310,6665012.0,New building,Красногвардейская,11.0,Moscow region,3.0,53.91,34.8,5.0,8.0,20,Cosmetic
311,3590000.0,Secondary,Тестовская,16.0,Moscow,0.0,19.0,17.0,8.2,1.0,5,Cosmetic
312,11500000.0,Secondary, Алтуфьево,13.0,Moscow,1.0,44.3,17.3,9.3,13.0,17,European-style renovation
313,16900000.0,Secondary,Пятницкое шоссе,8.0,Moscow,3.0,75.2,46.0,10.2,10.0,17,Without renovation
314,8431800.0,New building,Зябликово,9.0,Moscow region,2.0,61.1,33.0,11.7,15.0,14,Cosmetic
315,16000000.0,Secondary,Москва-Товарная,12.0,Moscow,1.0,40.0,21.0,12.0,13.0,22,Cosmetic
316,5800000.0,Secondary,Окружная,8.0,Moscow,0.0,18.1,15.0,3.0,5.0,5,European-style renovation
317,6044760.0,New building,Котельники,9.0,Moscow region,1.0,34.74,10.2,11.6,22.0,17,Cosmetic
318,9955794.0,New building,Красногвардейская,12.0,Moscow region,3.0,74.21,45.7,11.6,14.0,20,Cosmetic
319,8752710.0,New building,Братиславская,13.0,Moscow,1.0,44.43,13.9,18.2,12.0,16,Cosmetic
320,4820410.0,New building,Алма-Атинская,12.0,Moscow region,2.0,47.68,26.2,10.6,11.0,16,Cosmetic
321,16300000.0,Secondary,Селигерская,5.0,Moscow,2.0,66.0,34.0,13.0,7.0,17,Cosmetic
322,11271000.0,New building,Братиславская,13.0,Moscow,2.0,66.3,35.7,12.1,4.0,16,Cosmetic
323,14200000.0,Secondary,Новогиреево,20.0,Moscow,3.0,59.2,42.6,6.0,4.0,5,Cosmetic
324,6980000.0,New building,Зябликово,9.0,Moscow region,1.0,34.9,14.8,7.6,5.0,14,Cosmetic
325,20000000.0,Secondary,Аминьевская,10.0,Moscow,2.0,57.4,33.1,10.8,11.0,25,Cosmetic
326,13999000.0,Secondary,Окружная,8.0,Moscow,1.0,37.6,18.0,8.0,8.0,20,European-style renovation
327,185000000.0,Secondary, Киевская,7.0,Moscow,5.0,180.0,93.1,21.5,7.0,9,Designer
328,9800000.0,Secondary,Сетунь,12.0,Moscow,1.0,40.0,19.0,10.0,15.0,16,Cosmetic
329,7616115.0,New building,Зябликово,9.0,Moscow region,2.0,61.1,33.0,11.7,11.0,14,Cosmetic
330,3800000.0,Secondary, Красный Балтиец,10.0,Moscow,0.0,13.0,5.0,3.0,1.0,5,Without renovation
331,9095490.0,New building,Депо,19.0,Moscow,1.0,46.17,14.2,18.7,20.0,11,Cosmetic
332,7816802.0,New building,Красногвардейская,5.0,Moscow region,2.0,59.4,32.2,11.6,13.0,20,Cosmetic
333,43500000.0,Secondary, Народное Ополчение,10.0,Moscow,3.0,105.6,62.7,15.6,11.0,53,Without renovation
334,6090000.0,Secondary, Зеленоград — Крюково,13.0,Moscow,0.0,20.3,17.2,8.3,1.0,9,European-style renovation
335,8644470.0,New building,Братиславская,13.0,Moscow,1.0,44.79,17.5,11.7,15.0,16,Cosmetic
336,6849255.0,New building,Красногвардейская,5.0,Moscow region,1.0,46.7,25.7,10.5,4.0,20,Cosmetic
337,14070900.0,New building,Домодедовская,15.0,Moscow,1.0,44.5,19.9,11.4,1.0,15,Cosmetic
338,4250000.0,Secondary,Отрадное,19.0,Moscow,0.0,17.5,13.5,2.0,1.0,9,Cosmetic
339,6433780.0,New building,Красногвардейская,11.0,Moscow region,3.0,53.91,34.8,5.0,13.0,20,Cosmetic
340,21500000.0,Secondary,Римская,14.0,Moscow,3.0,63.6,34.3,8.3,6.0,10,European-style renovation
341,24990000.0,Secondary,Локомотив,15.0,Moscow,3.0,81.0,44.0,18.0,16.0,37,Without renovation
342,8176710.0,New building,Братиславская,13.0,Moscow,1.0,42.81,23.8,10.2,14.0,16,Cosmetic
343,41900000.0,Secondary,Парк Победы,8.0,Moscow,2.0,123.0,90.0,28.0,2.0,8,European-style renovation
344,7378167.0,New building,Красногвардейская,16.0,Moscow region,3.0,58.27,38.1,4.7,7.0,20,Cosmetic
345,179999999.0,Secondary,Фрунзенская,9.0,Moscow,4.0,187.0,96.7,26.9,7.0,11,Without renovation
346,11665400.0,New building,Депо,19.0,Moscow,3.0,68.62,42.0,10.2,5.0,11,Cosmetic
347,34990000.0,Secondary,Аэропорт,16.0,Moscow,4.0,82.0,54.0,7.4,3.0,6,Cosmetic
348,5897450.0,New building,Зябликово,9.0,Moscow region,1.0,42.2,23.5,10.1,15.0,14,Cosmetic
349,17549556.0,New building,Каширская,4.0,Moscow,3.0,66.91,36.0,12.2,9.0,10,European-style renovation
350,21300000.0,Secondary,Бульвар Рокоссовского,6.0,Moscow,2.0,53.0,34.0,10.8,12.0,31,Designer
351,15871200.0,New building,Аннино,7.0,Moscow,2.0,81.0,43.1,13.3,32.0,22,Cosmetic
352,11403600.0,New building,Братиславская,13.0,Moscow,2.0,66.3,35.7,12.1,10.0,16,Cosmetic
353,9674340.0,New building,Депо,13.0,Moscow,2.0,47.4,22.8,15.3,16.0,11,Cosmetic
354,358000000.0,Secondary, Маяковская,10.0,Moscow,0.0,357.0,285.0,36.2,3.0,3,Without renovation
355,11500000.0,Secondary,Зюзино,11.0,Moscow,2.0,38.0,25.0,7.0,8.0,9,Cosmetic
356,4850000.0,Secondary,Беломорская,11.0,Moscow,0.0,16.2,10.3,8.0,1.0,9,European-style renovation
357,8900000.0,Secondary,Новогиреево,24.0,Moscow,1.0,34.9,20.0,9.0,11.0,12,Cosmetic
358,6657513.0,New building,Красногвардейская,11.0,Moscow region,2.0,49.13,20.7,9.5,3.0,20,Cosmetic
359,12640000.0,Secondary, Бутырская,10.0,Moscow,6.0,23.8,14.2,8.6,7.0,26,Cosmetic
360,8979755.0,New building,Красногвардейская,12.0,Moscow region,3.0,72.42,40.2,14.2,9.0,20,Cosmetic
361,8171019.0,New building,Красногвардейская,11.0,Moscow region,3.0,78.05,41.9,12.6,8.0,20,Cosmetic
362,23500000.0,Secondary,Шаболовская,8.0,Moscow,3.0,72.6,50.0,7.0,3.0,5,Cosmetic
363,5390000.0,New building,Домодедовская,13.0,Moscow region,1.0,44.2,27.6,4.2,3.0,15,Cosmetic
364,13122000.0,New building,Депо,19.0,Moscow,3.0,81.0,43.1,13.3,10.0,11,Cosmetic
365,6838486.0,Secondary, Павшино,5.0,Moscow region,3.0,25.48,15.0,8.7,16.0,24,Cosmetic
366,7100300.0,New building,Депо,19.0,Moscow,1.0,35.15,19.9,9.5,3.0,11,Cosmetic
367,12200000.0,Secondary,Прокшино,30.0,Moscow,1.0,42.3,23.5,15.9,2.0,15,European-style renovation
368,4099270.0,New building,Котельники,8.0,Moscow region,0.0,26.11,16.7,8.8,9.0,17,Cosmetic
369,6642364.0,New building,Красногвардейская,13.0,Moscow region,2.0,52.27,28.6,11.0,4.0,20,Cosmetic
370,5624300.0,New building,Красногвардейская,14.0,Moscow region,2.0,52.04,28.4,10.9,16.0,20,Cosmetic
371,7647300.0,New building,Депо,19.0,Moscow,1.0,43.95,17.3,12.0,6.0,11,Cosmetic
372,7908540.0,New building,Братиславская,13.0,Moscow,1.0,44.43,13.9,18.2,13.0,16,Cosmetic
373,5767236.0,New building,Красногвардейская,12.0,Moscow region,1.0,38.9,14.4,15.5,5.0,20,Cosmetic
374,25500000.0,Secondary,Ховрино,3.0,Moscow,2.0,72.1,44.0,19.9,13.0,30,Without renovation
375,4150000.0,Secondary,Перово,21.0,Moscow,0.0,17.0,12.0,2.0,1.0,6,Cosmetic
376,60000000.0,Secondary,Проспект Мира,3.0,Moscow,4.0,124.1,64.4,14.5,3.0,14,European-style renovation
377,20000000.0,Secondary,Филатов Луг,4.0,Moscow,3.0,68.0,42.0,18.0,6.0,15,European-style renovation
378,9200000.0,Secondary,Лесопарковая,9.0,Moscow,0.0,33.0,27.0,3.0,2.0,23,Without renovation
379,14500000.0,Secondary, Печатники,4.0,Moscow,3.0,60.0,43.9,6.1,9.0,9,Designer
380,7600000.0,Secondary,Коммунарка,49.0,Moscow,0.0,21.5,14.5,5.5,15.0,17,European-style renovation
381,450000000.0,Secondary, Фрунзенская,5.0,Moscow,5.0,300.0,208.0,74.0,3.0,6,European-style renovation
382,11950000.0,Secondary,Шаболовская,17.0,Moscow,1.0,30.0,20.0,9.0,11.0,13,Without renovation
383,14500000.0,Secondary,Силикатная,13.0,Moscow,2.0,85.0,42.6,15.3,2.0,10,European-style renovation
384,5157810.0,New building,Братиславская,13.0,Moscow,0.0,27.29,17.3,8.9,14.0,16,Cosmetic
385,9500000.0,Secondary,Лианозово,28.0,Moscow,2.0,44.3,28.1,6.0,1.0,9,Without renovation
386,35591626.0,Secondary, Аэропорт,11.0,Moscow,1.0,53.3,10.2,11.0,3.0,41,European-style renovation
387,102900000.0,Secondary,Краснопресненская,10.0,Moscow,4.0,200.2,103.3,23.2,4.0,7,Cosmetic
388,5300000.0,Secondary,Коммунарка,56.0,Moscow,0.0,19.8,10.0,2.1,2.0,9,Without renovation
389,9293517.0,New building,Красногвардейская,11.0,Moscow region,3.0,77.39,41.9,12.6,16.0,20,Cosmetic
390,13500000.0,Secondary,Беляево,11.0,Moscow,2.0,44.9,28.8,6.6,1.0,9,European-style renovation
391,8428000.0,New building,Депо,19.0,Moscow,1.0,43.0,23.9,10.2,11.0,11,Cosmetic
392,6042120.0,New building,Красногвардейская,5.0,Moscow region,1.0,42.0,23.4,10.1,2.0,20,Cosmetic
393,85909802.0,Secondary, Киевская,13.0,Moscow,2.0,65.5,47.2,4.7,3.0,4,Designer
394,47276605.0,Secondary, Павелецкая,15.0,Moscow,2.0,55.8,30.3,11.3,7.0,11,Without renovation
395,6167139.0,New building,Красногвардейская,16.0,Moscow region,2.0,44.4,27.5,4.8,11.0,20,Cosmetic
396,10400000.0,Secondary,Селигерская,16.0,Moscow,0.0,24.9,10.0,8.0,16.0,22,European-style renovation
397,7683863.0,New building,Красногвардейская,5.0,Moscow region,2.0,60.5,32.7,11.6,13.0,20,Cosmetic
398,7847850.0,New building,Братиславская,5.0,Moscow,1.0,33.9,15.6,10.5,18.0,16,Cosmetic
399,17489355.0,Secondary, Строгино,19.0,Moscow region,3.0,76.05,40.5,16.9,15.0,24,European-style renovation
400,9754500.0,New building,Братиславская,13.0,Moscow,2.0,55.74,31.2,9.0,8.0,16,Cosmetic
401,4000000.0,Secondary,Ясенево,6.0,Moscow,0.0,14.5,12.0,2.0,1.0,9,Cosmetic
402,5116109.0,New building,Красногвардейская,11.0,Moscow region,2.0,33.88,19.8,6.0,17.0,20,Cosmetic
403,10070000.0,Secondary,Беляево,14.0,Moscow,1.0,34.1,17.1,8.1,1.0,9,Cosmetic
404,10250850.0,New building,Братиславская,13.0,Moscow,2.0,55.41,30.8,9.0,11.0,16,Cosmetic
405,7777410.0,New building,Котельники,9.0,Moscow region,2.0,60.29,29.0,14.0,3.0,17,Cosmetic
406,16005800.0,New building,Депо,19.0,Moscow,4.0,83.8,44.5,13.6,8.0,11,Cosmetic
407,12490000.0,Secondary,Хорошево,23.0,Moscow,0.0,25.0,14.8,8.7,14.0,19,Cosmetic
408,12500000.0,Secondary,Планерная,15.0,Moscow,3.0,58.6,44.0,6.0,1.0,9,Without renovation
409,9319050.0,Secondary, Коптево,9.0,Moscow,6.0,35.4,27.3,3.1,2.0,10,Cosmetic
410,7162372.0,New building,Красногвардейская,5.0,Moscow region,2.0,57.4,31.2,11.4,1.0,20,Cosmetic
411,12205600.0,New building,Братиславская,13.0,Moscow,2.0,69.35,37.2,12.4,7.0,16,Cosmetic
412,6600000.0,Secondary,Окружная,8.0,Moscow,0.0,18.4,18.4,8.2,5.0,5,Designer
413,6683038.0,New building,Котельники,8.0,Moscow region,2.0,54.5,32.5,5.0,6.0,17,Cosmetic
414,8510789.0,New building,Красногвардейская,16.0,Moscow region,3.0,57.68,38.1,4.6,14.0,20,Cosmetic
415,16005800.0,New building,Депо,19.0,Moscow,4.0,83.8,44.5,13.6,5.0,11,Cosmetic
416,5150250.0,New building,Депо,19.0,Moscow,0.0,27.25,17.6,8.9,12.0,11,Cosmetic
417,36000000.0,Secondary, Тульская,5.0,Moscow,2.0,94.2,49.8,14.4,7.0,8,European-style renovation
418,30000000.0,Secondary,Дмитровская,3.0,Moscow,2.0,66.0,27.0,28.0,28.0,58,Without renovation
419,11000000.0,Secondary,Окская,4.0,Moscow,2.0,38.5,28.5,6.0,12.0,12,Cosmetic
420,26200000.0,Secondary,Трикотажная,15.0,Moscow,3.0,82.0,43.0,19.0,15.0,19,Without renovation
421,4429158.0,New building,Красногвардейская,11.0,Moscow region,2.0,33.88,19.8,6.0,9.0,20,Cosmetic
422,17550000.0,Secondary,Профсоюзная,10.0,Moscow,1.0,42.0,22.0,10.0,11.0,25,Cosmetic
423,17500000.0,Secondary,Марьино,13.0,Moscow,3.0,76.5,44.7,11.0,17.0,17,Designer
424,42000000.0,Secondary,Шаболовская,8.0,Moscow,3.0,90.7,70.0,7.0,8.0,20,Designer
425,8680805.0,New building,Жулебино,7.0,Moscow region,2.0,68.95,36.8,17.0,16.0,14,Cosmetic
426,6606897.0,New building,Красногвардейская,11.0,Moscow region,3.0,52.88,35.0,5.7,17.0,20,Cosmetic
427,51000000.0,Secondary,Народное Ополчение,12.0,Moscow,3.0,94.5,57.7,14.3,37.0,5,Without renovation
428,5263200.0,New building,Жулебино,14.0,Moscow region,2.0,31.97,18.9,4.7,16.0,14,Cosmetic
429,8428000.0,New building,Депо,19.0,Moscow,1.0,43.0,23.9,10.2,13.0,11,Cosmetic
430,25500000.0,Secondary,Юго-Западная,14.0,Moscow,3.0,74.9,40.0,10.0,6.0,17,Cosmetic
431,11983673.0,Secondary, Опалиха,7.0,Moscow region,2.0,50.5,27.7,10.8,4.0,6,Cosmetic
432,26610400.0,Secondary, Народное Ополчение,11.0,Moscow,3.0,107.3,31.1,11.7,3.0,21,European-style renovation
433,41087226.0,Secondary,Молодежная,23.0,Moscow,3.0,83.6,44.4,13.6,6.0,9,Without renovation
434,6851988.0,New building,Красногвардейская,5.0,Moscow region,1.0,46.8,25.8,9.0,13.0,20,Cosmetic
435,13500000.0,Secondary,Площадь Ильича,18.0,Moscow,1.0,39.0,29.0,10.0,4.0,16,Cosmetic
436,7990000.0,Secondary,Бибирево,21.0,Moscow,0.0,22.4,13.5,8.5,7.0,7,Cosmetic
437,11070148.0,Secondary, Бунинская аллея,5.0,Moscow,2.0,49.9,25.3,10.2,11.0,17,Cosmetic
438,59900000.0,Secondary, Улица 1905 года,13.0,Moscow,4.0,89.0,50.0,20.0,8.0,44,Designer
439,7996680.0,New building,Котельники,8.0,Moscow region,1.0,38.8,11.1,18.1,7.0,17,Cosmetic
